ID_NUM,IND_ACCDA,IND_ACCIV,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,FECHA_ACCIDENTE,HORA_ACCIDENTE,MES_1F,ANYO,CCAA_1F,PROVINCIA_1F,COD_MUNICIPIO,CARRETERA,KM,SENTIDO_1F,TIPO_VIA_3F,TITULARIDAD_VIA_2F,TIPO_ANIMAL_1F,TIPO_ANIMAL_2F
202433259086,1,0,0,0,0,1/8/2024,5:53,8,2024,3,33,33041,NV-5,"7,943",2,2,2,8,1
202433259087,1,0,0,0,0,6/9/2024,11:49,9,2024,3,33,33041,NV-5,"0,301",1,2,2,5,1
202433259088,1,0,0,0,0,2/10/2024,22:05,10,2024,3,33,33041,NV-5,"3,406",2,2,2,8,1
202433259089,1,0,0,0,0,20/10/2024,20:15,10,2024,3,33,33041,AS-25,"0,7",2,2,2,8,1
202433259090,1,0,0,0,0,7/11/2024,19:31,11,2024,3,33,33041,N-634,"522,2",1,2,1,8,1
202433259091,1,0,0,0,0,9/11/2024,22:05,11,2024,3,33,33041,AS-25,"0,667",1,2,2,8,1
202433259092,1,0,0,0,0,13/11/2024,19:40,11,2024,3,33,33041,N-634,"522,8",1,2,1,8,1
202433259093,1,0,0,0,0,13/11/2024,19:50,11,2024,3,33,33041,N-634,"515,755",1,2,1,8,1
202433259094,1,0,0,0,0,4/12/2024,20:55,12,2024,3,33,33041,N-634,"515,823",2,2,1,8,1
202433259095,1,0,0,0,0,5/12/2024,18:45,12,2024,3,33,33041,A-8,"472,271",1,1,1,8,1
202433259096,1,0,0,0,0,6/12/2024,11:00,12,2024,3,33,33041,NV-2,"4,607",2,2,2,8,1
202433259097,1,0,0,0,0,11/12/2024,18:10,12,2024,3,33,33041,N-634,"522,751",3,2,1,8,1
202433259098,1,0,0,0,0,12/12/2024,19:30,12,2024,3,33,33041,NV-2,"5,472",1,2,2,8,1
202433259099,1,0,0,0,0,19/12/2024,21:46,12,2024,3,33,33041,N-634,"522,2",2,2,1,8,1
202433259100,1,0,0,0,0,24/12/2024,20:30,12,2024,3,33,33041,AS-37,"13,5",2,2,2,8,1
202433259101,1,0,0,0,0,17/3/2024,23:10,3,2024,3,33,33042,CSD,"0,7",1,2,4,8,1
202433259102,1,0,0,0,0,18/10/2024,20:10,10,2024,3,33,33066,N-634,"395,51",1,2,1,5,1
202433259103,1,0,0,0,0,25/2/2024,0:05,2,2024,3,33,00000,AS-114,"13,8",2,2,2,8,1
202433259104,1,0,0,0,0,12/5/2024,11:50,5,2024,3,33,00000,AS-114,"13,6",1,2,2,8,1
202433259105,1,0,0,0,0,1/8/2024,21:10,8,2024,3,33,00000,AS-114,"13,824",1,2,2,5,1
202433259106,1,0,0,0,0,3/1/2024,19:45,1,2024,3,33,33044,AS-375,"6,771",1,2,2,8,1
202433259107,1,0,0,0,0,12/1/2024,14:30,1,2024,3,33,33044,AS-375,"4,936",1,2,2,20,2
202433259108,1,0,0,0,0,18/1/2024,3:15,1,2024,3,33,33044,A-63,"5,2",2,1,1,17,1
202433259109,1,0,0,0,0,19/1/2024,19:30,1,2024,3,33,33044,AS-322,"1,95",1,2,2,8,1
202433259110,1,0,0,0,0,20/1/2024,19:40,1,2024,3,33,33044,AS-322,"1,601",1,2,2,8,1
202433259111,1,0,0,0,0,25/1/2024,21:55,1,2024,3,33,33044,AS-375,"2,161",1,2,2,8,1
202433259112,1,0,0,0,0,7/2/2024,19:45,2,2024,3,33,33044,AS-322,"0,612",1,2,2,8,1
202433259113,1,0,0,0,0,8/2/2024,0:05,2,2024,3,33,33044,AS-375,"2,1",2,2,2,8,1
202433259114,1,0,0,0,0,7/2/2024,21:10,2,2024,3,33,33044,AS-116,"5,3",2,2,2,8,1
202433259115,1,0,0,0,0,21/2/2024,21:00,2,2024,3,33,33044,AS-228,"5,1",2,2,2,8,1
202433259116,1,0,0,0,0,27/2/2024,20:30,2,2024,3,33,33044,AS-371,"3,9",1,2,2,8,1
202433259117,1,0,0,0,0,29/2/2024,1:00,2,2024,3,33,33044,AS-116,"1,71",2,2,2,8,1
202433259118,1,0,0,0,0,3/3/2024,0:05,3,2024,3,33,33044,AS-375,"3,7",1,2,2,8,1
202433259119,1,0,0,0,0,9/3/2024,6:00,3,2024,3,33,33044,A-66,"32,8",1,1,1,8,1
202433259120,1,0,0,0,0,18/3/2024,22:15,3,2024,3,33,33044,AS-375,"2,1",2,2,2,8,1
202433259121,1,0,0,0,0,19/3/2024,23:15,3,2024,3,33,33044,N-634,"411,305",2,2,1,5,1
202433259122,1,0,0,0,0,25/3/2024,9:15,3,2024,3,33,33044,N-634,"412,7",2,2,1,5,1
202433259123,1,0,0,0,0,7/4/2024,22:05,4,2024,3,33,33044,AS-371,"3,376",2,2,2,8,1
202433259124,1,0,0,0,0,11/4/2024,22:35,4,2024,3,33,33044,A-63,"1,5",1,1,1,8,1
202433259125,1,0,0,0,0,18/4/2024,7:00,4,2024,3,33,33044,AS-375,"6,627",1,2,2,0,0
202433259126,1,0,0,0,0,16/4/2024,0:55,4,2024,3,33,33044,AS-116,2,1,2,2,8,1
202433259127,1,0,0,0,0,20/4/2024,21:45,4,2024,3,33,33044,A-63,"8,507",2,1,1,5,1
202433259128,1,0,0,0,0,19/4/2024,5:10,4,2024,3,33,33044,A-66,"33,2",2,1,1,8,1
202433259129,1,0,0,0,0,27/4/2024,22:08,4,2024,3,33,33035,AS-373,7,2,2,2,8,1
202433259130,1,0,0,0,0,29/5/2024,21:15,5,2024,3,33,33044,CSD,"0,3",1,2,3,5,1
202433259131,1,0,0,0,0,9/6/2024,4:45,6,2024,3,33,33044,AS-322,"1,579",2,2,2,8,1
202433259132,1,0,0,0,0,10/6/2024,6:10,6,2024,3,33,33044,A-66,"32,5",1,1,1,8,1
202433259133,1,0,0,0,0,20/6/2024,23:15,6,2024,3,33,33044,AS-116,"2,75",2,2,2,8,1
202433259134,1,0,0,0,0,22/6/2024,19:25,6,2024,3,33,33044,C.S.D,0,2,2,4,5,1
202433259135,1,0,0,0,0,10/7/2024,0:05,7,2024,3,33,33044,O-12,1,2,2,1,8,1
202433259136,1,0,0,0,0,10/7/2024,22:12,7,2024,3,33,33044,A-66,"26,767",2,1,1,8,1
202433259137,1,0,0,0,0,19/7/2024,9:00,7,2024,3,33,33044,N-634,"418,3",1,2,1,8,1
202433259138,1,0,0,0,0,23/7/2024,0:15,7,2024,3,33,33044,AS-116,"5,46",1,2,2,8,1
202433259139,1,0,0,0,0,30/8/2024,23:15,8,2024,3,33,33044,A-66,"26,946",1,1,1,8,1
202433259140,1,0,0,0,0,1/9/2024,21:15,9,2024,3,33,33044,A-66,25,1,1,1,20,2
202433259141,1,0,0,0,0,1/9/2024,21:55,9,2024,3,33,33044,A-66,"40,1",1,1,1,8,1
202433259142,1,0,0,0,0,2/9/2024,11:26,9,2024,3,33,33044,C.S.D.,"2,35",2,2,4,8,1
202433259143,1,0,0,0,0,30/8/2024,22:45,8,2024,3,33,33044,AS-116,0,1,2,2,8,1
202433259144,1,0,0,0,0,11/9/2024,5:40,9,2024,3,33,33044,O-12,"1,154",1,2,1,8,1
202433259145,1,0,0,0,0,17/9/2024,6:40,9,2024,3,33,33044,A-63,"2,5",2,1,1,8,1
202433259146,1,0,0,0,0,29/9/2024,22:30,9,2024,3,33,33044,AS-116,7,1,2,2,8,1
202433259147,1,0,0,0,0,2/10/2024,4:00,10,2024,3,33,33044,A-66,40,1,1,1,8,1
202433259148,1,0,0,0,0,8/10/2024,5:25,10,2024,3,33,33044,AS-228,"5,162",2,2,2,8,1
202433259149,0,1,0,1,1,15/9/2024,18:15,9,2024,3,33,33044,C.S.D.,"3,2",2,2,4,8,1
202433259150,1,0,0,0,0,7/10/2024,22:30,10,2024,3,33,33044,AS-116,3,2,2,2,8,1
202433259151,1,0,0,0,0,20/10/2024,22:00,10,2024,3,33,33044,N-634,"410,997",1,2,1,8,1
202433259152,1,0,0,0,0,22/10/2024,21:00,10,2024,3,33,00000,N-630,"33,75",1,2,1,8,1
202433259153,1,0,0,0,0,22/10/2024,21:15,10,2024,3,33,00000,N-630,"35,7",1,2,1,8,1
202433259154,1,0,0,0,0,23/10/2024,0:30,10,2024,3,33,33044,A-63,"1,8",1,1,1,8,1
202433259155,1,0,0,0,0,24/10/2024,0:15,10,2024,3,33,33044,A-63,"1,877",1,1,1,8,1
202433259156,0,1,0,0,1,26/10/2024,20:35,10,2024,3,33,33044,A-63,9,1,2,1,8,1
202433259157,1,0,0,0,0,30/10/2024,5:40,10,2024,3,33,33044,A-66,28,2,1,1,8,1
202433259158,1,0,0,0,0,10/11/2024,20:20,11,2024,3,33,33044,AS-375,"5,95",1,2,2,8,1
202433259159,1,0,0,0,0,17/11/2024,20:20,11,2024,3,33,33044,AS-116,"6,359",1,2,2,8,1
202433259160,1,0,0,0,0,14/11/2024,22:00,11,2024,3,33,33026,A-63,"14,4",2,1,1,8,1
202433259161,1,0,0,0,0,25/11/2024,20:00,11,2024,3,33,33044,C.S.D.,"0,7",2,2,4,8,1
202433259162,1,0,0,0,0,27/11/2024,6:45,11,2024,3,33,33044,AS-116,2,2,2,2,8,1
202433259163,1,0,0,0,0,29/11/2024,20:50,11,2024,3,33,33044,AS-116,"0,6",1,2,2,16,1
202433259164,1,0,0,0,0,26/11/2024,0:30,11,2024,3,33,33044,AS-116,2,1,2,2,8,1
202433259165,1,0,0,0,0,8/12/2024,23:25,12,2024,3,33,33035,AS-II,8,1,1,2,8,1
202433259166,1,0,0,0,0,17/12/2024,21:55,12,2024,3,33,33044,AS-116,"6,3",2,2,2,8,1
202433259167,1,0,0,0,0,20/12/2024,21:50,12,2024,3,33,33031,AS-116,"7,966",1,2,2,8,1
202433259168,1,0,0,0,0,21/12/2024,20:30,12,2024,3,33,33044,AS-116,"6,211",1,2,2,8,1
202433259169,1,0,0,0,0,28/1/2024,20:43,1,2024,3,33,33045,N-634,"346,5",1,2,1,8,1
202433259170,1,0,0,0,0,7/2/2024,18:15,2,2024,3,33,33045,N-634,"350,264",1,2,1,8,1
202433259171,1,0,0,0,0,14/2/2024,22:00,2,2024,3,33,33045,PR-5,"3,7",2,2,2,22,2
202433259172,1,0,0,0,0,23/2/2024,19:45,2,2024,3,33,33045,N-634,349,1,2,1,8,1
202433259173,1,0,0,0,0,28/2/2024,21:30,2,2024,3,33,33012,N-625,"161,1",2,2,1,8,1
202433259174,1,0,0,0,0,30/3/2024,22:25,3,2024,3,33,33045,N-634,"346,6",1,2,1,8,1
202433259175,1,0,0,0,0,14/4/2024,0:35,4,2024,3,33,33045,PR-4,"1,5",2,2,2,0,0
202433259176,1,0,0,0,0,19/4/2024,6:10,4,2024,3,33,33045,N-634,"349,95",3,2,1,8,1
202433259177,1,0,0,0,0,14/5/2024,0:05,5,2024,3,33,33045,N-634,"346,6",1,2,1,8,1
202433259178,1,0,0,0,0,22/11/2024,22:40,11,2024,3,33,33045,N-634,"344,05",2,2,1,8,1
202433259179,1,0,0,0,0,27/11/2024,18:30,11,2024,3,33,33045,N-634,"348,5",1,2,1,8,1
202433259180,1,0,0,0,0,14/4/2024,21:37,4,2024,3,33,00000,N-621,"174,4",1,2,1,5,1
202433259181,1,0,0,0,0,8/9/2024,12:20,9,2024,3,33,00000,N-621,"181,215",1,2,1,8,1
202433259182,1,0,0,0,0,23/11/2024,4:00,11,2024,3,33,00000,N-621,182,2,2,1,21,2
202433259183,1,0,0,0,0,3/8/2024,22:30,8,2024,3,33,00000,AS-11,44,1,2,2,5,1
202433259184,1,0,0,0,0,7/1/2024,19:55,1,2024,3,33,33049,N-634,"350,95",2,2,1,8,1
202433259185,1,0,0,0,0,7/1/2024,22:45,1,2024,3,33,33049,N-634,"367,889",2,2,1,8,1
202433259186,1,0,0,0,0,9/1/2024,19:25,1,2024,3,33,33049,N-634,"358,2",1,2,1,8,1
202433259187,1,0,0,0,0,28/1/2024,6:00,1,2024,3,33,33049,N-634,"364,5",2,2,1,8,1
202433259188,1,0,0,0,0,6/2/2024,19:40,2,2024,3,33,33049,N-634,"359,8",2,2,1,8,1
202433259189,1,0,0,0,0,7/2/2024,2:50,2,2024,3,33,33049,N-634,"363,9",1,2,1,8,1
202433259190,1,0,0,0,0,3/2/2024,4:30,2,2024,3,33,33049,N-634,"358,8",1,2,1,8,1
202433259191,1,0,0,0,0,17/2/2024,4:25,2,2024,3,33,33049,N-634,"357,8",1,2,1,16,1
202433259192,1,0,0,0,0,1/3/2024,21:10,3,2024,3,33,33049,N-634,"357,8",2,2,1,8,1
202433259193,1,0,0,0,0,10/3/2024,22:50,3,2024,3,33,33049,N-634,"357,751",1,2,1,8,1
202433259194,1,0,0,0,0,18/3/2024,15:30,3,2024,3,33,33049,PI-8,"0,36",1,2,2,8,1
202433259195,1,0,0,0,0,21/3/2024,21:07,3,2024,3,33,33049,N-634,"363,95",1,2,1,8,1
202433259196,1,0,0,0,0,3/4/2024,6:50,4,2024,3,33,33049,N-634,"354,445",1,2,1,20,2
202433259197,1,0,0,0,0,3/4/2024,21:05,4,2024,3,33,33049,AS-258,"21,43",1,2,2,26,2
202433259198,1,0,0,0,0,8/4/2024,23:10,4,2024,3,33,33049,N-634,"359,7",1,2,1,8,1
202433259199,1,0,0,0,0,14/4/2024,1:30,4,2024,3,33,33049,N-634,"365,3",1,2,1,16,1
202433259200,1,0,0,0,0,30/5/2024,1:15,5,2024,3,33,33049,N-634,"364,021",2,2,1,5,1
202433259201,1,0,0,0,0,1/6/2024,1:40,6,2024,3,33,33049,N-634,"360,9",2,2,1,8,1
202433259202,1,0,0,0,0,19/6/2024,23:00,6,2024,3,33,33049,N-634,"351,1",2,2,1,8,1
202433259203,1,0,0,0,0,23/6/2024,0:05,6,2024,3,33,33049,AS-255,"14,9",1,2,2,8,1
202433259204,1,0,0,0,0,3/8/2024,0:50,8,2024,3,33,33049,N-634,"351,268",1,2,1,8,1
202433259205,1,0,0,0,0,11/9/2024,0:15,9,2024,3,33,33049,N-634,354,2,2,1,8,1
202433259206,1,0,0,0,0,24/9/2024,22:50,9,2024,3,33,33049,N-634,"360,368",1,2,1,8,1
202433259207,1,0,0,0,0,29/9/2024,12:45,9,2024,3,33,33049,AS-255,"13,252",2,2,2,8,1
202433259208,1,0,0,0,0,8/10/2024,7:40,10,2024,3,33,33049,N-634,"361,4",2,2,1,8,1
202433259209,1,0,0,0,0,7/10/2024,22:30,10,2024,3,33,33049,N-634,"354,3",2,2,1,8,1
202433259210,1,0,0,0,0,11/10/2024,23:00,10,2024,3,33,33049,N-634,358,1,2,1,8,1
202433259211,1,0,0,0,0,24/10/2024,20:15,10,2024,3,33,33049,N-634,"359,382",1,2,1,8,1
202433259212,1,0,0,0,0,24/10/2024,23:30,10,2024,3,33,33049,AS-255,"14,371",1,2,2,8,1
202433259213,1,0,0,0,0,9/11/2024,19:50,11,2024,3,33,33049,N-634,"368,3",1,2,1,20,2
202433259214,1,0,0,0,0,12/11/2024,23:25,11,2024,3,33,33049,N-634,"351,973",2,2,1,26,2
202433259215,1,0,0,0,0,16/11/2024,21:45,11,2024,3,33,33049,N-634,"354,628",2,2,1,8,1
202433259216,1,0,0,0,0,29/11/2024,23:10,11,2024,3,33,33049,N-634,"366,7",2,2,1,8,1
202433259217,1,0,0,0,0,25/11/2024,22:50,11,2024,3,33,33049,N-634,360,2,2,1,8,1
202433259218,1,0,0,0,0,11/12/2024,18:50,12,2024,3,33,33049,N-634,"359,6",2,2,1,8,1
202433259219,1,0,0,0,0,5/12/2024,20:00,12,2024,3,33,00000,AS-119,"7,4",2,2,2,8,1
202433259220,1,0,0,0,0,10/1/2024,19:40,1,2024,3,33,33051,AS-16,"10,2",2,2,2,8,1
202433259221,1,0,0,0,0,16/1/2024,21:20,1,2024,3,33,33051,AS-39,"0,5",1,2,2,8,1
202433259222,1,0,0,0,0,20/1/2024,20:05,1,2024,3,33,33051,AS-16,"9,747",2,2,2,8,1
202433259223,1,0,0,0,0,21/1/2024,14:50,1,2024,3,33,33051,AS-236,"8,9",2,2,2,8,1
202433259224,1,0,0,0,0,23/1/2024,22:15,1,2024,3,33,33051,AS-16,"12,123",2,2,2,8,1
202433259225,1,0,0,0,0,26/1/2024,20:45,1,2024,3,33,33051,AS-16,"5,7",1,2,2,8,1
202433259226,1,0,0,0,0,31/1/2024,21:30,1,2024,3,33,33051,AS-369,"22,8",2,2,2,8,1
202433259227,1,0,0,0,0,1/2/2024,23:25,2,2024,3,33,33051,AS-16,"12,3",2,2,2,8,1
202433259228,1,0,0,0,0,6/2/2024,19:15,2,2024,3,33,33051,AS-16,"7,9",2,2,2,8,1
202433259229,1,0,0,0,0,4/3/2024,1:15,3,2024,3,33,33051,AS-16,"9,3",2,2,2,8,1
202433259230,1,0,0,0,0,12/3/2024,20:15,3,2024,3,33,33051,AS-16,"7,863",3,2,2,8,1
202433259231,1,0,0,0,0,28/3/2024,20:45,3,2024,3,33,33051,AS-16,"13,42",1,2,2,8,1
202433259232,1,0,0,0,0,1/4/2024,22:10,4,2024,3,33,33051,AS-16,"7,9",1,2,2,8,1
202433259233,1,0,0,0,0,23/4/2024,21:55,4,2024,3,33,33051,AS-369,"21,75",2,2,2,26,2
202433259234,1,0,0,0,0,25/4/2024,8:45,4,2024,3,33,33051,AS-369,"26,15",2,2,2,5,1
202433259235,1,0,0,0,0,29/4/2024,22:20,4,2024,3,33,33051,AS-16,"10,126",1,2,2,8,1
202433259236,1,0,0,0,0,28/4/2024,0:20,4,2024,3,33,33051,AS-16,"10,5",2,2,2,8,1
202433259237,1,0,0,0,0,9/5/2024,22:15,5,2024,3,33,33051,AS-16,"6,544",2,2,2,8,1
202433259238,1,0,0,0,0,16/5/2024,7:15,5,2024,3,33,33051,AS-16,"9,4",1,2,2,8,1
202433259239,1,0,0,0,0,24/6/2024,21:55,6,2024,3,33,33051,AS-16,8,1,2,2,8,1
202433259240,1,0,0,0,0,3/7/2024,22:45,7,2024,3,33,33051,A-8,"424,878",2,1,1,8,1
202433259241,1,0,0,0,0,7/7/2024,5:50,7,2024,3,33,33051,AS-369,"18,54",1,2,2,8,1
202433259242,1,0,0,0,0,9/7/2024,7:30,7,2024,3,33,33051,AS-16,"10,2",1,2,2,8,1
202433259243,1,0,0,0,0,27/7/2024,2:53,7,2024,3,33,33051,AS-368,"0,668",1,2,2,8,1
202433259244,1,0,0,0,0,10/8/2024,22:10,8,2024,3,33,33051,C.S.D.,2,1,2,4,8,1
202433259245,1,0,0,0,0,22/8/2024,0:50,8,2024,3,33,33051,AS-16,"10,5",1,2,2,8,1
202433259246,0,1,0,0,1,16/9/2024,21:05,9,2024,3,33,33051,AS-16,"16,3",1,2,2,8,1
202433259247,1,0,0,0,0,16/9/2024,8:00,9,2024,3,33,33051,AS-16,8,1,2,2,8,1
202433259248,1,0,0,0,0,24/9/2024,7:50,9,2024,3,33,33051,AS-16,"7,8",1,2,2,8,1
202433259249,1,0,0,0,0,6/10/2024,22:00,10,2024,3,33,33051,AS-16,7,2,2,2,8,1
202433259250,1,0,0,0,0,15/10/2024,21:40,10,2024,3,33,33051,AS-16,"5,5",1,2,2,8,1
202433259251,1,0,0,0,0,23/10/2024,22:35,10,2024,3,33,33051,AS-16,"5,5",1,2,2,8,1
202433259252,1,0,0,0,0,1/11/2024,22:15,11,2024,3,33,33051,AS-16,"5,5",1,2,2,8,1
202433259253,1,0,0,0,0,4/11/2024,18:50,11,2024,3,33,33051,AS-16,"9,5",1,2,2,8,1
202433259254,1,0,0,0,0,18/11/2024,18:45,11,2024,3,33,33051,AS-16,"7,8",2,2,2,8,1
202433259255,1,0,0,0,0,20/11/2024,20:30,11,2024,3,33,33051,C.S.D.,"0,05",1,2,4,5,1
202433259256,1,0,0,0,0,26/11/2024,23:25,11,2024,3,33,33051,A-8,"424,93",1,1,1,8,1
202433259257,1,0,0,0,0,1/12/2024,18:40,12,2024,3,33,33051,AS-16,"7,7",2,2,2,8,1
202433259258,1,0,0,0,0,5/12/2024,21:20,12,2024,3,33,33051,AS-16,"11,2",1,2,2,8,1
202433259259,1,0,0,0,0,7/12/2024,23:00,12,2024,3,33,00000,AS-16,4,1,2,2,8,1
202433259260,0,1,0,0,2,6/12/2024,21:20,12,2024,3,33,33051,AS-16,11,2,2,2,8,1
202433259261,1,0,0,0,0,26/12/2024,20:45,12,2024,3,33,33051,AS-16,"11,324",2,2,2,8,1
202433259262,1,0,0,0,0,28/12/2024,22:00,12,2024,3,33,33051,AS-369,22,1,2,2,8,1
202433259263,1,0,0,0,0,22/2/2024,8:00,2,2024,3,33,00000,AS-229,"0,9",1,2,2,5,1
202433259264,1,0,0,0,0,8/10/2024,7:30,10,2024,3,33,00000,AS-229,"5,006",1,2,2,3,1
202433259265,1,0,0,0,0,15/1/2024,21:00,1,2024,3,33,00000,AS-372,9,2,2,2,8,1
202433259266,0,1,0,0,1,11/4/2024,12:15,4,2024,3,33,33035,AS-233,"12,9",1,2,2,20,2
202433259267,1,0,0,0,0,17/4/2024,1:30,4,2024,3,33,00000,AS-372,"6,595",2,2,2,5,1
202433259268,1,0,0,0,0,14/10/2024,5:50,10,2024,3,33,00000,AS-314,"0,385",2,2,2,16,1
202433259269,1,0,0,0,0,15/10/2024,19:15,10,2024,3,33,00000,AS-372,"2,669",1,2,2,5,1
202433259270,1,0,0,0,0,13/12/2024,6:50,12,2024,3,33,00000,AS-373,"7,95",2,2,2,5,1
202433259271,1,0,0,0,0,25/1/2024,21:45,1,2024,3,33,33036,N-634,"287,323",1,2,1,8,1
202433259272,1,0,0,0,0,13/2/2024,22:00,2,2024,3,33,00000,A-8,"277,4",2,1,1,8,1
202433259273,1,0,0,0,0,8/1/2024,20:35,1,2024,3,33,33056,N-632,"0,6",1,2,1,8,1
202433259274,1,0,0,0,0,25/1/2024,4:30,1,2024,3,33,33056,N-634,"331,2",1,2,1,22,2
202433259275,1,0,0,0,0,3/2/2024,23:40,2,2024,3,33,33056,AS-379,"1,888",1,2,2,8,1
202433259276,1,0,0,0,0,11/2/2024,1:30,2,2024,3,33,33056,N-634,"327,2",2,2,1,16,1
202433259277,1,0,0,0,0,12/2/2024,21:40,2,2024,3,33,33056,N-634,"329,3",1,2,1,8,1
202433259278,1,0,0,0,0,12/4/2024,6:02,4,2024,3,33,33056,N-634,"329,8",1,2,1,8,1
202433259279,1,0,0,0,0,21/4/2024,22:45,4,2024,3,33,33056,A-8,"326,306",2,1,1,8,1
202433259280,1,0,0,0,0,4/5/2024,21:15,5,2024,3,33,33056,N-634,"328,35",2,2,1,8,1
202433259281,1,0,0,0,0,26/5/2024,0:15,5,2024,3,33,33056,N-634,"327,5",1,2,1,8,1
202433259282,1,0,0,0,0,12/6/2024,7:00,6,2024,3,33,33056,AS-379,"2,3",2,2,2,5,1
202433259283,1,0,0,0,0,9/9/2024,21:07,9,2024,3,33,33056,N-634,"330,3",2,2,1,8,1
202433259284,1,0,0,0,0,4/10/2024,20:45,10,2024,3,33,33056,AS-379,"3,5",1,2,2,8,1
202433259285,1,0,0,0,0,17/10/2024,20:10,10,2024,3,33,33056,AS-379,"1,8",1,2,2,8,1
202433259286,1,0,0,0,0,17/10/2024,21:50,10,2024,3,33,33056,AS-379,"1,843",1,2,2,8,1
202433259287,1,0,0,0,0,18/10/2024,0:30,10,2024,3,33,33056,AS-379,"5,5",2,2,2,8,1
202433259288,1,0,0,0,0,30/10/2024,19:50,10,2024,3,33,33056,AS-379,"6,1",2,2,2,8,1
202433259289,1,0,0,0,0,7/11/2024,22:30,11,2024,3,33,33056,AS-379,"4,7",2,2,2,8,1
202433259290,1,0,0,0,0,25/11/2024,21:30,11,2024,3,33,33056,N-632,"0,2",1,2,1,8,1
202433259291,1,0,0,0,0,3/12/2024,19:00,12,2024,3,33,33056,N-632,"7,6",2,2,1,8,1
202433259292,1,0,0,0,0,5/12/2024,22:30,12,2024,3,33,33056,N-634,"331,05",1,2,1,8,1
202433259293,1,0,0,0,0,5/1/2024,21:45,1,2024,3,33,00000,N-630,"36,222",1,2,1,16,1
202433259294,1,0,0,0,0,22/2/2024,6:10,2,2024,3,33,00000,A-66,"37,156",1,1,1,8,1
202433259295,1,0,0,0,0,3/4/2024,7:40,4,2024,3,33,00000,A-66,"38,55",2,1,1,5,1
202433259296,1,0,0,0,0,1/5/2024,13:25,5,2024,3,33,00000,C.S.D.,0,3,2,4,20,2
202433259297,1,0,0,0,0,24/5/2024,1:35,5,2024,3,33,00000,A-66,"35,3",2,1,1,8,1
202433259298,1,0,0,0,0,15/6/2024,22:20,6,2024,3,33,00000,C.S.D.,"2,8",2,2,4,5,1
202433259299,1,0,0,0,0,6/10/2024,13:30,10,2024,3,33,00000,AS-322,"6,9",2,2,2,8,1
202433259300,1,0,0,0,0,20/10/2024,21:50,10,2024,3,33,00000,A-66,"37,738",2,1,1,8,1
202433259301,1,0,0,0,0,3/12/2024,23:20,12,2024,3,33,00000,AS-322,"9,597",2,2,2,8,1
202433259302,1,0,0,0,0,10/12/2024,18:45,12,2024,3,33,00000,N-630,"34,32",2,2,1,8,1
202433259303,1,0,0,0,0,6/1/2024,12:40,1,2024,3,33,00000,AS-15,"3,7",1,2,2,8,1
202433259304,1,0,0,0,0,7/1/2024,21:25,1,2024,3,33,00000,AS-15,"2,446",2,2,2,8,1
202433259305,1,0,0,0,0,1/2/2024,7:30,2,2024,3,33,00000,AS-15,"1,7",2,2,2,8,1
202433259306,1,0,0,0,0,2/2/2024,20:50,2,2024,3,33,00000,AS-15,"14,8",1,2,2,8,1
202433259307,1,0,0,0,0,22/2/2024,22:10,2,2024,3,33,00000,N-634a,"459,1",2,2,1,5,1
202433259308,1,0,0,0,0,4/3/2024,20:10,3,2024,3,33,00000,AS-15,"11,7",1,2,2,8,1
202433259309,1,0,0,0,0,21/3/2024,20:50,3,2024,3,33,00000,CRTA. LAS,"0,5",1,2,4,8,1
202433259310,1,0,0,0,0,30/4/2024,16:50,4,2024,3,33,00000,AS-15,"20,5",2,2,2,5,1
202433259311,1,0,0,0,0,8/5/2024,9:15,5,2024,3,33,00000,AS-15,16,2,2,2,8,1
202433259312,1,0,0,0,0,29/5/2024,6:30,5,2024,3,33,00000,N-634,"446,8",2,2,1,8,1
202433259313,1,0,0,0,0,15/6/2024,2:50,6,2024,3,33,00000,AS-15,"14,403",2,2,2,8,1
202433259314,1,0,0,0,0,27/6/2024,19:50,6,2024,3,33,00000,AS-370,"4,742",2,2,2,5,1
202433259315,1,0,0,0,0,15/8/2024,21:55,8,2024,3,33,00000,CSD,1,1,2,4,5,1
202433259316,1,0,0,0,0,19/8/2024,0:10,8,2024,3,33,33026,A-63,"23,7",1,1,1,8,1
202433259317,1,0,0,0,0,9/10/2024,7:45,10,2024,3,33,00000,AS-15,"20,7",1,2,2,0,0
202433259318,1,0,0,0,0,28/10/2024,22:38,10,2024,3,33,00000,AS-15,20,2,2,2,8,1
202433259319,1,0,0,0,0,28/11/2024,21:05,11,2024,3,33,00000,N-634a,"451,366",1,2,1,8,1
202433259320,1,0,0,0,0,7/12/2024,23:10,12,2024,3,33,00000,A-63,"37,414",2,1,1,17,1
202433259321,1,0,0,0,0,19/12/2024,19:00,12,2024,3,33,00000,N-634a,"462,1",2,2,1,8,1
202433259322,1,0,0,0,0,30/1/2024,19:40,1,2024,3,33,33060,AS-119,"3,1",2,2,2,8,1
202433259323,1,0,0,0,0,10/3/2024,20:10,3,2024,3,33,33060,AS-117,"13,3",3,2,2,8,1
202433259324,1,0,0,0,0,4/5/2024,2:30,5,2024,3,33,33060,AS-119,"0,3",1,2,2,5,1
202433259325,1,0,0,0,0,19/5/2024,5:53,5,2024,3,33,33060,AS-119,"4,9",2,2,2,8,1
